,NDVI
2000-02-29,0.4101983615558452
2000-03-31,0.42296292473050556
2000-04-30,0.44869408081325673
2000-05-31,0.47684631618530093
2000-06-30,0.576828473348453
2000-07-31,0.5013240184276517
2000-08-31,0.5815311219519871
2000-09-30,0.6858220598689202
2000-10-31,0.707703463401586
2000-11-30,0.6774022354209488
2000-12-31,0.6199486437841205
2001-01-31,0.5646377722459366
2001-02-28,0.4643930636888865
2001-03-31,0.44551392175136617
2001-04-30,0.4446228225715536
2001-05-31,0.48469546297066657
2001-06-30,0.5806664504367013
2001-07-31,0.5986050103181195
2001-08-31,0.6157269938268158
2001-09-30,0.7226370149795696
2001-10-31,0.715816811983718
2001-11-30,0.690142277200571
2001-12-31,0.6168499367297651
2002-01-31,0.5483449860517073
2002-02-28,0.47156317393335767
2002-03-31,0.4418317020340392
2002-04-30,0.44105548570756586
2002-05-31,0.44344269198503017
2002-06-30,0.504022440567742
2002-07-31,0.601018439596448
2002-08-31,0.6319760425670478
2002-09-30,0.6843945663416812
2002-10-31,0.7345591249420799
2002-11-30,0.6881194491317906
2002-12-31,0.616486947591901
2003-01-31,0.5358052598739953
2003-02-28,0.4382982196377113
2003-03-31,0.4079620400873778
2003-04-30,0.40281908558305657
2003-05-31,0.4143306972413029
2003-06-30,0.46874263562868895
2003-07-31,0.5681488011411995
2003-08-31,0.6087159677270377
2003-09-30,0.6910774575481391
2003-10-31,0.7328883695185601
2003-11-30,0.6946447968238596
2003-12-31,0.6175280220668913
2004-01-31,0.5620157310878049
2004-02-29,0.4815425692420704
2004-03-31,0.4094496592746012
2004-04-30,0.47875277317454834
2004-05-31,0.49082589097697055
2004-06-30,0.6043301565753403
2004-07-31,0.6387976686662084
2004-08-31,0.6465314106482131
2004-09-30,0.691758333102197
2004-10-31,0.730129584646234
2004-11-30,0.6452187811953229
2004-12-31,0.5938440058573211
2005-01-31,0.5061383486297399
2005-02-28,0.45865747541942886
2005-03-31,0.45951541562316534
2005-04-30,0.468441792061529
2005-05-31,0.5151109858873955
2005-06-30,0.5308564827318474
2005-07-31,0.6039016995784706
2005-08-31,0.5681674765211855
2005-09-30,0.7005331320118149
2005-10-31,0.7248216355830767
2005-11-30,0.6879292661940506
2005-12-31,0.6172963903112316
2006-01-31,0.5342809608412922
2006-02-28,0.4942231900926114
2006-03-31,0.43864698043492123
2006-04-30,0.4628976185062583
2006-05-31,0.4651478797648909
2006-06-30,0.6381261350287937
2006-07-31,0.6120713332812577
2006-08-31,0.5965471946007639
2006-09-30,0.7086001498411121
2006-10-31,0.7321699039169965
2006-11-30,0.7009230286533732
2006-12-31,0.627069142730302
2007-01-31,0.5127823910978577
2007-02-28,0.4541078443747481
2007-03-31,0.44152426721762217
2007-04-30,0.453737191876126
2007-05-31,0.46962137081271016
2007-06-30,0.5016817616143734
2007-07-31,0.49848532350951286
2007-08-31,0.5583893406287428
2007-09-30,0.7475342601601258
2007-10-31,0.7451351023109427
2007-11-30,0.6988727325734206
2007-12-31,0.6484358557879069
2008-01-31,0.554096191141332
2008-02-29,0.4548263578357514
2008-03-31,0.45498031676797235
2008-04-30,0.43603572160317794
2008-05-31,0.4939755096321199
2008-06-30,0.5509258717677568
2008-07-31,0.5867469121782023
2008-08-31,0.6016517835203601
2008-09-30,0.7174524437066053
2008-10-31,0.7060886684824466
2008-11-30,0.6653172736233265
2008-12-31,0.6201436244401399
2009-01-31,0.5754443831194936
2009-02-28,0.46177851677563647
2009-03-31,0.45433748379900485
2009-04-30,0.451989362231222
2009-05-31,0.4800612763612596
2009-06-30,0.5677109696218623
2009-07-31,0.6047994928459794
2009-08-31,0.5399645380895878
2009-09-30,0.6875354641813242
2009-10-31,0.7489546545662118
2009-11-30,0.7170517260830476
2009-12-31,0.6335070305201416
2010-01-31,0.563831998933675
2010-02-28,0.5013140178144285
2010-03-31,0.43554121099708476
2010-04-30,0.4504499774946108
2010-05-31,0.5010265688341613
2010-06-30,0.5592387251349302
2010-07-31,0.6065825957020683
2010-08-31,0.5705875295950136
2010-09-30,0.747816989190411
2010-10-31,0.7318225078976937
2010-11-30,0.7050254785262493
