,NDVI
2000-02-29,0.23522807793301068
2000-03-31,0.22342360270535216
2000-04-30,0.2537564361174797
2000-05-31,0.290164768142535
2000-06-30,0.365381195411177
2000-07-31,0.45116281298243316
2000-08-31,0.5140309504888332
2000-09-30,0.504928414837398
2000-10-31,0.3799811030330239
2000-11-30,0.3015221777906132
2000-12-31,0.26817339341981705
2001-01-31,0.2369526281042368
2001-02-28,0.22041032875957917
2001-03-31,0.22266137827959037
2001-04-30,0.2345997517040885
2001-05-31,0.27923612694321387
2001-06-30,0.3432751056421604
2001-07-31,0.44814737808300853
2001-08-31,0.5145470931110916
2001-09-30,0.5187033658061856
2001-10-31,0.4264860926610167
2001-11-30,0.32804334311834016
2001-12-31,0.2746557591964177
2002-01-31,0.24102727425563694
2002-02-28,0.2282457737222563
2002-03-31,0.2252069124927101
2002-04-30,0.24634318007066122
2002-05-31,0.26823208806366405
2002-06-30,0.322816354294002
2002-07-31,0.38375129500529603
2002-08-31,0.5049522723563379
2002-09-30,0.5098752210804988
2002-10-31,0.4171299601578465
2002-11-30,0.32810263650532784
2002-12-31,0.26629322844378456
2003-01-31,0.2365207231447859
2003-02-28,0.22836507806851317
2003-03-31,0.22461883319772258
2003-04-30,0.24046748586727407
2003-05-31,0.27960018482410287
2003-06-30,0.3939819084187204
2003-07-31,0.49359057264899464
2003-08-31,0.5633369859499557
2003-09-30,0.5308587158536492
2003-10-31,0.44048793094043986
2003-11-30,0.3517629111877648
2003-12-31,0.28412340869520036
2004-01-31,0.25360247184182483
2004-02-29,0.22826436233874747
2004-03-31,0.22395105125578468
2004-04-30,0.2607143730532916
2004-05-31,0.29767246988785734
2004-06-30,0.37560833887439193
2004-07-31,0.4575232142329144
2004-08-31,0.5345040193660091
2004-09-30,0.5091801101405897
2004-10-31,0.3778150283741927
2004-11-30,0.31166141061613223
2004-12-31,0.2699574810078654
2005-01-31,0.22844723057727395
2005-02-28,0.2129125051945842
2005-03-31,0.21981821654429842
2005-04-30,0.2503356038529484
2005-05-31,0.2795167690151824
2005-06-30,0.3755195953696855
2005-07-31,0.4685090431263569
2005-08-31,0.5416221150069438
2005-09-30,0.5120583962509129
2005-10-31,0.3945733483233616
2005-11-30,0.32235382608002294
2005-12-31,0.27259564469387804
2006-01-31,0.2511740103174615
2006-02-28,0.23577219732928356
2006-03-31,0.22311197514520176
2006-04-30,0.23993443391533703
2006-05-31,0.2677878226046161
2006-06-30,0.3379232387598363
2006-07-31,0.4132989984418002
2006-08-31,0.5188300731527602
2006-09-30,0.534653828453789
2006-10-31,0.45585055338177055
2006-11-30,0.3573747130012723
2006-12-31,0.2803266282969623
2007-01-31,0.23581038414679945
2007-02-28,0.22135374074605274
2007-03-31,0.21779918928860023
2007-04-30,0.2564338560512524
2007-05-31,0.2925590574036121
2007-06-30,0.3242827018700538
2007-07-31,0.42062900215692206
2007-08-31,0.5457327703526446
2007-09-30,0.5301839804652537
2007-10-31,0.4056524599364121
2007-11-30,0.3455890131042441
2007-12-31,0.2884923431056544
2008-01-31,0.24542682051932863
2008-02-29,0.22762250114624927
2008-03-31,0.22267686822347343
2008-04-30,0.23648189054718155
2008-05-31,0.2679818918989658
2008-06-30,0.3339586109628291
2008-07-31,0.45285195424700675
2008-08-31,0.5461810733822168
2008-09-30,0.5305375199826964
2008-10-31,0.4056867440292716
2008-11-30,0.31971652223203223
2008-12-31,0.2845254443571792
2009-01-31,0.24985665099151794
2009-02-28,0.2287292482139656
2009-03-31,0.24574024519022214
2009-04-30,0.2509037064150469
2009-05-31,0.2853010201974865
2009-06-30,0.3468452924012174
2009-07-31,0.4248493554270819
2009-08-31,0.5115185539200087
2009-09-30,0.5186284962611418
2009-10-31,0.45086749213951827
2009-11-30,0.36053992771945786
2009-12-31,0.2885677638417038
2010-01-31,0.24907380042412902
2010-02-28,0.23527167232485002
2010-03-31,0.21954326470318306
2010-04-30,0.24277713306998272
2010-05-31,0.30550263888239443
2010-06-30,0.36593997080502744
2010-07-31,0.4499600133130751
2010-08-31,0.5191207435967725
2010-09-30,0.5511168553826483
2010-10-31,0.47541639838216393
2010-11-30,0.3725296229057792
2010-12-31,0.29664050853142443
2011-01-31,0.2545621267386188
2011-02-28,0.24235072151716897
2011-03-31,0.2483315944250332
2011-04-30,0.2591164909661437
2011-05-31,0.2906028786514186
2011-06-30,0.34760883842721524
2011-07-31,0.4334001199144688
2011-08-31,0.5256455843885386
2011-09-30,0.5141665959806883
2011-10-31,0.39832641193550283
2011-11-30,0.3265477167426524
2011-12-31,0.26621599490243586
2012-01-31,0.23962271172471136
2012-02-29,0.21942346483636654
2012-03-31,0.22497874512304433
2012-04-30,0.2455061274007792
2012-05-31,0.2864210425306407
2012-06-30,0.32737707065830424
2012-07-31,0.4259565146869329
2012-08-31,0.558612289601037
2012-09-30,0.5391647907984902
2012-10-31,0.42956262195091827
2012-11-30,0.3517676817636551
2012-12-31,0.29828481592152656
2013-01-31,0.2600310629475225
2013-02-28,0.2348987819675908
2013-03-31,0.24653315907695234
2013-04-30,0.27465734731510305
2013-05-31,0.29467318018227406
2013-06-30,0.34447707020581
2013-07-31,0.43967042570624276
2013-08-31,0.5126260073532873
2013-09-30,0.5349119815084973
2013-10-31,0.41187017055816305
2013-11-30,0.33603197237880433
2013-12-31,0.2827559129197507
2014-01-31,0.2540007605012865
2014-02-28,0.2346292238788092
2014-03-31,0.23462073215139895
2014-04-30,0.25469254840951455
2014-05-31,0.29467464408534766
2014-06-30,0.3455942327021112
2014-07-31,0.40194891738935046
2014-08-31,0.5159519880278081
2014-09-30,0.5113111189666586
2014-10-31,0.42455818876916046
2014-11-30,0.336780572688539
2014-12-31,0.27912617872576917
2015-01-31,0.24776013103875225
2015-02-28,0.23313138519547705
2015-03-31,0.22763243102093153
2015-04-30,0.2251032138620041
2015-05-31,0.24771138615988741
2015-06-30,0.30060662861323406
2015-07-31,0.3887320939849003
2015-08-31,0.5128157552799931
2015-09-30,0.5412415216617875
2015-10-31,0.47012061168291697
2015-11-30,0.3762173506896768
2015-12-31,0.2894765084585351
2016-01-31,0.253820974577516
2016-02-29,0.2275342126269535
2016-03-31,0.23717493490132618
2016-04-30,0.2535338472922024
2016-05-31,0.2941736998033554
2016-06-30,0.346915969610718
2016-07-31,0.41812288390801466
2016-08-31,0.5500830083656947
2016-09-30,0.5243873949636696
2016-10-31,0.39018952265704093
2016-11-30,0.31615519380295837
2016-12-31,0.281363407851541
2017-01-31,0.25355169773454667
2017-02-28,0.23445853169581987
2017-03-31,0.22958758034249604
2017-04-30,0.2506933095967925
2017-05-31,0.30127111127546446
2017-06-30,0.3789548619780482
2017-07-31,0.46691544086752024
2017-08-31,0.5202007283764931
2017-09-30,0.513326621608941
2017-10-31,0.39713958272481825
2017-11-30,0.32186638426033093
2017-12-31,0.2621065041019158
2018-01-31,0.23889728026024884
2018-02-28,0.2347283337535131
2018-03-31,0.24239233061906573
2018-04-30,0.24725491447928366
2018-05-31,0.2755043100178548
2018-06-30,0.33986829495374304
2018-07-31,0.43714902207424317
2018-08-31,0.5077078833929614
2018-09-30,0.5423813091893286
2018-10-31,0.4698068210753395
2018-11-30,0.36715864699210965
2018-12-31,0.2956908478213949
2019-01-31,0.26308153146957786
2019-02-28,0.23856751793105446
2019-03-31,0.23547984299958172
2019-04-30,0.250971640108059
2019-05-31,0.2847472624886229
2019-06-30,0.3385616005135863
2019-07-31,0.43490585822372607
2019-08-31,0.5115212647667572
2019-09-30,0.5358702166447871
2019-10-31,0.489327494790175
2019-11-30,0.37921895485272916
2019-12-31,0.2986501451604215
2020-01-31,0.25849540789292424
2020-02-29,0.2338287168038189
2020-03-31,0.23400391355136635
2020-04-30,0.250025159679309
2020-05-31,0.2733424802858184
2020-06-30,0.3412070658257712
2020-07-31,0.43788323290758163
2020-08-31,0.5192388591932869
2020-09-30,0.5641754389891385
2020-10-31,0.4497715791678195
2020-11-30,0.3489621492910043
2020-12-31,0.3051222690455335
2021-01-31,0.27234114238336193
2021-02-28,0.2451105139667472
2021-03-31,0.240913955484847
2021-04-30,0.2533296232464897
2021-05-31,0.28764208313278133
2021-06-30,0.3615629072152122
2021-07-31,0.4503604386897227
2021-08-31,0.5483351398551988
2021-09-30,0.5376315554672209
2021-10-31,0.45060826041115
2021-11-30,0.35762683852622024
2021-12-31,0.2883163032421814
