,NDVI
2000-02-29,0.5526951111732601
2000-03-31,0.5733523701904656
2000-04-30,0.552852850810625
2000-05-31,0.5330084420488761
2000-06-30,0.48460915007266125
2000-07-31,0.44724031394536157
2000-08-31,0.42952309345065864
2000-09-30,0.3963162449700889
2000-10-31,0.38938977083028947
2000-11-30,0.45281361642927453
2000-12-31,0.5335115924135527
2001-01-31,0.545227819945898
2001-02-28,0.6112094981952045
2001-03-31,0.6103208074778341
2001-04-30,0.6024905196225245
2001-05-31,0.53591986613251
2001-06-30,0.46755781335119984
2001-07-31,0.4541150888283213
2001-08-31,0.44006371070809436
2001-09-30,0.4080337484210733
2001-10-31,0.3971270372093413
2001-11-30,0.4292258187602953
2001-12-31,0.50223829330625
2002-01-31,0.5468533121205648
2002-02-28,0.6105298288104823
2002-03-31,0.6070616068691439
2002-04-30,0.5933490859011235
2002-05-31,0.5563373371200551
2002-06-30,0.5232216902079465
2002-07-31,0.4783366082117494
2002-08-31,0.4324774449980318
2002-09-30,0.42707920387656717
2002-10-31,0.4068231636724215
2002-11-30,0.4376033353364544
2002-12-31,0.48829500547240123
2002-01-31,0.5468533121205648
2002-02-28,0.6105298288104823
2002-03-31,0.6070616068691439
2002-04-30,0.5933490859011235
2002-05-31,0.5563373371200551
2002-06-30,0.5232216902079465
2002-07-31,0.4783366082117494
2002-08-31,0.4324774449980318
2002-09-30,0.42707920387656717
2002-10-31,0.4068231636724215
2002-11-30,0.4376033353364544
2002-12-31,0.48829500547240123
2003-01-31,0.5425449704262972
2003-02-28,0.6052184278902821
2003-03-31,0.6290557055392294
2003-04-30,0.6176883791307826
2003-05-31,0.5752748758405475
2003-06-30,0.5283627816110844
2003-07-31,0.47688470792284715
2003-08-31,0.4452106682196386
2003-09-30,0.42141464633014847
2003-10-31,0.40835123097510945
2003-11-30,0.42914604286680536
2003-12-31,0.5089393928103292
2004-01-31,0.521871814066734
2004-02-29,0.6009891783197883
2004-03-31,0.579451280599487
2004-04-30,0.5957387325519778
2004-05-31,0.5513148387339841
2004-06-30,0.5110398350917928
2004-07-31,0.47804933694995594
2004-08-31,0.44138499240892987
2004-09-30,0.4294743707700268
2004-10-31,0.4413099549437404
2004-11-30,0.4491071074545619
2004-12-31,0.5092112972393944
2004-01-31,0.521871814066734
2004-02-29,0.6009891783197883
2004-03-31,0.579451280599487
2004-04-30,0.5957387325519778
2004-05-31,0.5513148387339841
2004-06-30,0.5110398350917928
2004-07-31,0.47804933694995594
2004-08-31,0.44138499240892987
2004-09-30,0.4294743707700268
2004-10-31,0.4413099549437404
2004-11-30,0.4491071074545619
2004-12-31,0.5092112972393944
2005-01-31,0.584852123503137
2005-02-28,0.6058481544084342
2005-03-31,0.6324058553016795
