,NDVI
2000-02-29,0.2759966216561668
2000-03-31,0.2937300376078112
2000-04-30,0.3486926323558981
2000-05-31,0.4209773432011613
2000-06-30,0.4829141280919676
2000-07-31,0.4402751177779488
2000-08-31,0.4678451312582274
2000-09-30,0.5459737216441992
2000-10-31,0.519024705527224
2000-11-30,0.440992607772609
2000-12-31,0.3806347651637169
2001-01-31,0.3223025132448871
2001-02-28,0.2904835208241939
2001-03-31,0.3132825166553452
2001-04-30,0.3639010392783374
2001-05-31,0.437374909742081
2001-06-30,0.3870218986573951
2001-07-31,0.4266706505021981
2001-08-31,0.4366057749274845
2001-09-30,0.5402196825586403
2001-10-31,0.5439914812065599
2001-11-30,0.4449660884671893
2001-12-31,0.3731908864833084
2002-01-31,0.3047272118879205
2002-02-28,0.2870871092326464
2002-03-31,0.2933359486353095
2002-04-30,0.3759221900020223
2002-05-31,0.4138442345339196
2002-06-30,0.4752609735618824
2002-07-31,0.4784681851204964
2002-08-31,0.4926505042065282
2002-09-30,0.57255325185654
2002-10-31,0.5645056113605466
2002-11-30,0.4821419517547484
2002-12-31,0.3959239817178022
2003-01-31,0.3348893836375131
2003-02-28,0.29838053411162
2003-03-31,0.3116138955012482
2003-04-30,0.3572412854638147
2003-05-31,0.3925603558790226
2003-06-30,0.486118180653889
2003-07-31,0.5091016021922978
2003-08-31,0.477051032204427
2003-09-30,0.5478353701330023
2003-10-31,0.5630324378704689
2003-11-30,0.4892157301345087
2003-12-31,0.3947709368245678
2004-01-31,0.3184128005689844
2004-02-29,0.297212233252678
2004-03-31,0.2603127230218439
2004-04-30,0.3575285833951016
2004-05-31,0.4315181703885797
2004-06-30,0.5024842745619454
2004-07-31,0.4893564333639471
2004-08-31,0.4766804306526939
2004-09-30,0.5593876163989824
2004-10-31,0.514644465273825
2004-11-30,0.4198416230960572
2004-12-31,0.3740595545454103
2005-01-31,0.3053702447917312
2005-02-28,0.2892515222066543
2005-03-31,0.3077325339295854
2005-04-30,0.3404719643063235
2005-05-31,0.4078978304511478
2005-06-30,0.4403492720695668
2005-07-31,0.4912047054042722
2005-08-31,0.5094434848305693
2005-09-30,0.5349603239836307
2005-10-31,0.5482922998795547
2005-11-30,0.4745357821051977
2005-12-31,0.3803443252390405
2006-01-31,0.3202998209640079
2006-02-28,0.3077574795219745
2006-03-31,0.3153424637784386
2006-04-30,0.330431422136878
2006-05-31,0.4325093042963274
2006-06-30,0.4689966856938298
2006-07-31,0.4644501681167469
2006-08-31,0.4725693561384879
2006-09-30,0.5382721375392436
2006-10-31,0.553013685664971
2006-11-30,0.4849888840216665
2006-12-31,0.383863731157304
2007-01-31,0.2978379555948319
2007-02-28,0.2918227304583244
2007-03-31,0.3064151692056939
2007-04-30,0.3786656194874775
2007-05-31,0.4361442320284758
2007-06-30,0.4549714317665744
2007-07-31,0.4390479094883965
2007-08-31,0.4997615331569313
2007-09-30,0.5566793068580698
2007-10-31,0.5355986142741989
2007-11-30,0.4628967954110018
2007-12-31,0.3927167531854948
2008-01-31,0.3266014829188827
2008-02-29,0.2948106838400401
2008-03-31,0.2904863194797504
2008-04-30,0.3641464867144666
2008-05-31,0.448810147379717
2008-06-30,0.4558080492471859
2008-07-31,0.4760434627971627
2008-08-31,0.480928295145217
2008-09-30,0.534925233434117
2008-10-31,0.5110045727256616
2008-11-30,0.4208562393144518
2008-12-31,0.3752507300653387
2009-01-31,0.3278883585966645
2009-02-28,0.2954871528866361
2009-03-31,0.306476608673255
2009-04-30,0.3623094017588109
2009-05-31,0.4450379694635072
2009-06-30,0.4342769949242244
2009-07-31,0.4449223798716564
2009-08-31,0.5020529432615047
2009-09-30,0.5495465616576434
2009-10-31,0.5516625150404624
2009-11-30,0.4884053512246565
2009-12-31,0.3951477922086907
2010-01-31,0.3302168206224877
2010-02-28,0.3178590798441154
2010-03-31,0.2892789621690385
2010-04-30,0.3527844229323846
2010-05-31,0.4114591710686771
2010-06-30,0.4334267850250243
2010-07-31,0.4276503070390496
2010-08-31,0.4901386007039319
2010-09-30,0.553280458515568
2010-10-31,0.5290843295444829
2010-11-30,0.4880224932062839
2010-12-31,0.4093692310955079
2011-01-31,0.3240926736932875
2011-02-28,0.3179776946801957
2011-03-31,0.334800018417961
2011-04-30,0.3381496125234398
2011-05-31,0.4006501885794793
2011-06-30,0.4525766445397546
2011-07-31,0.4468492044912652
2011-08-31,0.4863932001181984
2011-09-30,0.5344851838739961
2011-10-31,0.5185810821814973
2011-11-30,0.4679245542291772
2011-12-31,0.3780773986477305
2012-01-31,0.3067872671608797
2012-02-29,0.2857548480764196
2012-03-31,0.2963996773348283
2012-04-30,0.3538111690514182
2012-05-31,0.4155075684788497
2012-06-30,0.4592410150905538
2012-07-31,0.4255068302386542
2012-08-31,0.4867921151596457
2012-09-30,0.533922347477394
2012-10-31,0.5283056573214522
2012-11-30,0.4669073556281943
2012-12-31,0.4065759664659902
2013-01-31,0.3374039812862927
2013-02-28,0.3071180378614657
2013-03-31,0.3412409225908802
2013-04-30,0.4004340020686975
2013-05-31,0.4284314286221407
2013-06-30,0.4419214512522232
2013-07-31,0.4209755177768562
2013-08-31,0.4472631180173001
2013-09-30,0.5429815216297502
2013-10-31,0.5311636544882535
2013-11-30,0.4550216587959517
2013-12-31,0.4048652067814429
2014-01-31,0.3362509585880976
2014-02-28,0.3008285477778053
2014-03-31,0.3275655610234671
2014-04-30,0.3764820549790401
2014-05-31,0.4574808571049387
2014-06-30,0.4578450981869358
2014-07-31,0.3936003265190478
2014-08-31,0.4930812643800727
2014-09-30,0.5217925556221983
2014-10-31,0.5401838420757779
2014-11-30,0.4715628942811557
2014-12-31,0.3867432080831283
2015-01-31,0.3184242568865054
2015-02-28,0.2903109660514833
2015-03-31,0.3059762087671884
2015-04-30,0.3346536329758359
2015-05-31,0.3833463388159947
2015-06-30,0.4055400405291472
2015-07-31,0.405495363979353
2015-08-31,0.4487591116793251
2015-09-30,0.5455036450858222
2015-10-31,0.5120282059355413
2015-11-30,0.478415113892887
2015-12-31,0.3803984497090449
2016-01-31,0.3129631315075044
2016-02-29,0.2681618967144739
2016-03-31,0.3012728735575689
2016-04-30,0.3922872674566398
2016-05-31,0.4174666472904206
2016-06-30,0.4411620247692029
2016-07-31,0.4268959287957187
2016-08-31,0.4752184231925664
2016-09-30,0.5444457788178229
2016-10-31,0.5144699518615625
2016-11-30,0.4277447368783326
2016-12-31,0.3731263039493308
2017-01-31,0.3204983896628477
2017-02-28,0.2917281551921873
2017-03-31,0.2960937291541278
2017-04-30,0.3473696579576865
2017-05-31,0.4329980071307058
2017-06-30,0.4683933416187422
2017-07-31,0.4378922892132105
2017-08-31,0.5124091470074368
2017-09-30,0.5459932495919815
2017-10-31,0.4951354292584348
2017-11-30,0.4443685898857279
2017-12-31,0.3622366811830926
2018-01-31,0.3096334774756532
2018-02-28,0.2976550702862591
2018-03-31,0.3179548146558686
2018-04-30,0.3539313467191167
2018-05-31,0.4140338820576078
2018-06-30,0.4641186681688029
2018-07-31,0.4990475617450811
2018-08-31,0.4947144460355267
2018-09-30,0.5816682811521582
2018-10-31,0.5728976461031354
2018-11-30,0.4891691538536978
2018-12-31,0.3882716447845199
2019-01-31,0.3403328480069451
2019-02-28,0.2846490010793052
2019-03-31,0.3368699900313437
2019-04-30,0.3628313771219951
2019-05-31,0.4222200702149434
2019-06-30,0.4539642991683337
2019-07-31,0.4655429272840448
2019-08-31,0.493799074821356
2019-09-30,0.5543485538313638
2019-10-31,0.5717404564360874
2019-11-30,0.536087485170512
2019-12-31,0.4355382191197638
2020-01-31,0.3445539040518303
2020-02-29,0.3038417404617085
2020-03-31,0.3241195592346161
2020-04-30,0.3871826005744074
2020-05-31,0.4362300971854379
2020-06-30,0.448103435244008
2020-07-31,0.4728399973296737
2020-08-31,0.518822885562404
2020-09-30,0.5504260500200312
2020-10-31,0.5379425981203447
2020-11-30,0.4463133713592827
2020-12-31,0.3974010195925592
2021-01-31,0.3425168030570727
2021-02-28,0.2960576965745538
2021-03-31,0.308779561336081
2021-04-30,0.3544323021162939
2021-05-31,0.4233395601889407
2021-06-30,0.4565714659143618
2021-07-31,0.4402710075827095
2021-08-31,0.5266266581788024
2021-09-30,0.5680969170818289
2021-10-31,0.5559956594627629
2021-11-30,0.4800831266456754
2021-12-31,0.3863561063742141
