,NDVI
2000-02-29,0.3603603102928825
2000-03-31,0.6258627924955963
2000-04-30,0.6481377137491573
2000-05-31,0.5998931702658893
2000-06-30,0.45022126069720003
2000-07-31,0.31637120168156885
2000-08-31,0.22979482777253418
2000-09-30,0.37552614350817975
2000-10-31,0.4978115185538913
2000-11-30,0.5206828133409778
2000-12-31,0.5374881601509544
2001-01-31,0.5209401275377362
2001-02-28,0.5831659083071765
2001-03-31,0.7002024261745309
2001-04-30,0.5009181836286014
2001-05-31,0.5102268426124149
2001-06-30,0.21727189465436736
2001-07-31,0.5234575541391
2001-08-31,0.2859466446753762
2001-09-30,0.34612107373182616
2001-10-31,0.6157709321863599
2001-11-30,0.542963543537994
2001-12-31,0.4818672350672108
2002-01-31,0.43859339380640916
2002-02-28,0.5534602391750423
2002-03-31,0.5974295596210277
2002-04-30,0.7094759615315
2002-05-31,0.6067423165608135
2002-06-30,0.47567917438828294
2002-07-31,0.33055120111319214
2002-08-31,0.2997531221691023
2002-09-30,0.4321680772889731
2002-10-31,0.42305786095960457
2002-11-30,0.6386689802623132
2002-12-31,0.5175270050352667
2003-01-31,0.4879960792082959
2003-02-28,0.5605768463341239
2003-03-31,0.6718196420518321
2003-04-30,0.5609934938400514
2003-05-31,0.5236577790011844
2003-06-30,0.5180356107366884
2003-07-31,0.34695161158880894
2003-08-31,0.33847410321266336
2003-09-30,0.411750796639422
2003-10-31,0.5405927665588115
2003-11-30,0.59506052988368
2003-12-31,0.5221418994336524
2004-01-31,0.38850316406305146
2004-02-29,0.6785826638238817
2004-03-31,0.5495607050067475
2004-04-30,0.5670608309686891
2004-05-31,0.4550344164876836
2004-06-30,0.41549957241401947
2004-07-31,0.39428286250592065
2004-08-31,0.35430379741864093
2004-09-30,0.5054325307444141
2004-10-31,0.5758075058721126
2004-11-30,0.6535723870956337
2004-12-31,0.5405333963792944
2005-01-31,0.47305685212288096
2005-02-28,0.5010333351843281
2005-03-31,0.7365536303672756
2005-04-30,0.5537380959579501
2005-05-31,0.657883976420196
2005-06-30,0.29061026187434313
2005-07-31,0.3402333200425304
2005-08-31,0.33574884050569087
2005-09-30,0.31085462548888415
2005-10-31,0.5264024152595858
2005-11-30,0.6576688955652581
2005-12-31,0.5466150261756788
2006-01-31,0.5488281210029545
2006-02-28,0.6422872954485326
2006-03-31,0.5956375377460716
2006-04-30,0.63607871517907
2006-05-31,0.5290858128874975
2006-06-30,0.5276185589393189
2006-07-31,0.3756353268269082
2006-08-31,0.2712306178867556
2006-09-30,0.379374491624339
2006-10-31,0.6864314120612731
2006-11-30,0.5245983117006506
2006-12-31,0.48914364266229654
2007-01-31,0.5354388991934861
2007-02-28,0.46195857096723514
2007-03-31,0.7278083954947874
2007-04-30,0.6616320147234658
2007-05-31,0.529066153292912
2007-06-30,0.5471938494521484
2007-07-31,0.4239648442104728
2007-08-31,0.3200844456501357
2007-09-30,0.3582373761880411
2007-10-31,0.5465509248469559
2007-11-30,0.5077253003444079
2007-12-31,0.5841662869901942
2008-01-31,0.4803796264584813
2008-02-29,0.5776936578638927
2008-03-31,0.686319979051411
2008-04-30,0.6246536141664054
2008-05-31,0.6088862081846383
2008-06-30,0.49760743632379045
2008-07-31,0.4438635811221117
2008-08-31,0.41562588959358443
2008-09-30,0.5119469084021782
2008-10-31,0.4709495333382765
2008-11-30,0.5343863297540049
2008-12-31,0.55535444026157
2009-01-31,0.5665837192015043
2009-02-28,0.6590222304903743
2009-03-31,0.6040640584455143
2009-04-30,0.5933816556174487
2009-05-31,0.6176856274799052
2009-06-30,0.49883017042175637
2009-07-31,0.3702622639696609
2009-08-31,0.32001619948824356
2009-09-30,0.38296692543741523
2009-10-31,0.5025404003825702
2009-11-30,0.4982203202882454
2009-12-31,0.5133416358209433
2010-01-31,0.531345937844229
2010-02-28,0.5060735606259619
2010-03-31,0.5073519159877348
2010-04-30,0.5610474281915612
2010-05-31,0.5966316999559387
2010-06-30,0.2972483178804284
2010-07-31,0.2728929871347705
2010-08-31,0.3050634294979606
2010-09-30,0.42851094133243417
2010-10-31,0.5277799945471291
2010-11-30,0.4755667268669401
2010-12-31,0.5492877189874901
2011-01-31,0.49145862425341846
2011-02-28,0.6446481784015434
2011-03-31,0.5785788297052454
2011-04-30,0.622271042189251
2011-05-31,0.45335526320875275
2011-06-30,0.33957010783609276
2011-07-31,0.44383179286833885
2011-08-31,0.4026827656291947
2011-09-30,0.32597383478273434
2011-10-31,0.5455986609605323
2011-11-30,0.5059115438806533
2011-12-31,0.48593659018141694
2012-01-31,0.4679502725367921
2012-02-29,0.4848250370306772
2012-03-31,0.4564105292271692
2012-04-30,0.5701367422156329
2012-05-31,0.502355059150921
2012-06-30,0.44045164591964436
2012-07-31,0.3858293752862036
2012-08-31,0.3101603024169685
2012-09-30,0.4574250115575605
2012-10-31,0.5069966004623807
2012-11-30,0.6999593276510884
2012-12-31,0.5384396838083154
2013-01-31,0.6144552236565091
2013-02-28,0.6672700186078875
2013-03-31,0.7265817281583573
2013-04-30,0.6004917456689978
2013-05-31,0.47354458278176376
2013-06-30,0.4082654758502024
2013-07-31,0.3596907360944138
2013-08-31,0.3168600706829076
2013-09-30,0.3341500443012533
2013-10-31,0.47490544709109
2013-11-30,0.5298285297682572
2013-12-31,0.5422960070973215
2014-01-31,0.49098360533615515
2014-02-28,0.44581749491701705
2014-03-31,0.6485025318117622
2014-04-30,0.6430344992408674
2014-05-31,0.5436652916241316
2014-06-30,0.5082692427107899
2014-07-31,0.377088534617822
2014-08-31,0.44725131175519706
2014-09-30,0.3450926041603236
2014-10-31,0.41690289576972556
2014-11-30,0.5656636485918407
2014-12-31,0.5641524373842759
2015-01-31,0.5063386715353541
2015-02-28,0.5165070022428419
2015-03-31,0.6821993228898919
2015-04-30,0.6272298961206839
2015-05-31,0.4952822322360836
2015-06-30,0.3401035217797974
2015-07-31,0.39772960815180963
2015-08-31,0.4206113457364109
2015-09-30,0.36900297352876077
2015-10-31,0.3881333363050911
2015-11-30,0.5179560170404875
2015-12-31,0.5383871141543464
2016-01-31,0.5028556848133379
2016-02-29,0.36841621326385665
2016-03-31,0.536947275443551
2016-04-30,0.7288697412148941
2016-05-31,0.5273875393757753
2016-06-30,0.4605878249522689
2016-07-31,0.39799955952789523
2016-08-31,0.30639583725214614
2016-09-30,0.4794368770200415
2016-10-31,0.638882414510196
2016-11-30,0.5656190617237431
2016-12-31,0.5816753775550281
2017-01-31,0.5231338926373864
2017-02-28,0.565896268311903
2017-03-31,0.5939104535521147
2017-04-30,0.749709965042211
2017-05-31,0.5420318259924273
2017-06-30,0.44466824412150474
2017-07-31,0.3740841204968183
2017-08-31,0.292792532414496
2017-09-30,0.392184080447221
2017-10-31,0.3412970440807553
2017-11-30,0.5536878587472586
2017-12-31,0.46843200126374585
2018-01-31,0.5128585942730783
2018-02-28,0.5065240500682774
2018-03-31,0.6253595574655646
2018-04-30,0.6883358667952582
2018-05-31,0.5861363082386901
2018-06-30,0.5401264413383431
2018-07-31,0.4517776024472693
2018-08-31,0.3495648441911958
2018-09-30,0.443119317550021
2018-10-31,0.6760907382056126
2018-11-30,0.6595870896795597
2018-12-31,0.500487644097876
2019-01-31,0.5665300848468776
2019-02-28,0.5436921092304072
2019-03-31,0.73574120379031
2019-04-30,0.7542632159480092
2019-05-31,0.5630614878760729
2019-06-30,0.459380541277969
2019-07-31,0.5077931801257185
2019-08-31,0.433608708371369
2019-09-30,0.46775977959906956
2019-10-31,0.40720375488432864
2019-11-30,0.6191326241192112
2019-12-31,0.553289440594521
2020-01-31,0.6924024031288021
2020-02-29,0.6453499410588088
2020-03-31,0.7255909831755294
2020-04-30,0.7596194224215125
2020-05-31,0.5729235266586515
2020-06-30,0.46440315606639576
2020-07-31,0.45302401916061735
2020-08-31,0.2799333284088754
2020-09-30,0.49277768872506045
2020-10-31,0.46821554772236834
2020-11-30,0.544432245484067
2020-12-31,0.5143323885979516
2021-01-31,0.5754797563995695
2021-02-28,0.5233396807219759
2021-03-31,0.6617165286259974
2021-04-30,0.6836732467455543
2021-05-31,0.6593584706792657
2021-06-30,0.48259256302361997
2021-07-31,0.5113956898172056
2021-08-31,0.5385570907781055
2021-09-30,0.4722815912606189
2021-10-31,0.550963065426373
2021-11-30,0.6569577921898868
2021-12-31,0.6791924697193495
