,NDVI
2000-02-29,0.609958019725387
2000-03-31,0.6369470816682485
2000-04-30,0.6478797231388518
2000-05-31,0.5880638835886381
2000-06-30,0.5136304302500685
2000-07-31,0.44170409955957607
2000-08-31,0.38168693647267404
2000-09-30,0.36759284199028264
2000-10-31,0.4297878237838598
2000-11-30,0.5318669360734569
2000-12-31,0.5972669615119455
2001-01-31,0.5727112323311401
2001-02-28,0.58342984361424
2001-03-31,0.64615614293477
2001-04-30,0.6602948308365937
2001-05-31,0.5862747674693194
2001-06-30,0.5164986465771164
2001-07-31,0.44564686935532116
2001-08-31,0.3853919707119093
2001-09-30,0.40644082029385625
2001-10-31,0.4411716978692433
2001-11-30,0.5434088085691676
2001-12-31,0.6356307009472966
2002-01-31,0.6250823089963375
2002-02-28,0.6515715706460367
2002-03-31,0.6335776774223554
2002-04-30,0.6250529438737054
2002-05-31,0.5518687422179642
2002-06-30,0.48176855401685165
2002-07-31,0.41396758693449276
2002-08-31,0.379482554853345
2002-09-30,0.39272143146622623
2002-10-31,0.4213572907957735
2002-11-30,0.5113049275342827
2002-12-31,0.6030869482541865
2003-01-31,0.6667856645447594
2003-02-28,0.6840710984337983
2003-03-31,0.6629051303905966
2003-04-30,0.6546831247562975
2003-05-31,0.5748778296673595
2003-06-30,0.5104427788237984
2003-07-31,0.44315872648101595
2003-08-31,0.38192679895708953
2003-09-30,0.3775269237440644
2003-10-31,0.42937981821811755
2003-11-30,0.4817536929263554
2003-12-31,0.6207305572640932
2004-01-31,0.6463080779344154
2004-02-29,0.6172933175270985
2004-03-31,0.6712178637239228
2004-04-30,0.6728136943131675
2004-05-31,0.6014877408522878
2004-06-30,0.5209611712085489
2004-07-31,0.4485195907702584
2004-08-31,0.3902237737790027
2004-09-30,0.3874679568414665
2004-10-31,0.4522576082305144
2004-11-30,0.5312876612883001
2004-12-31,0.6232541778030959
2005-01-31,0.6403879497127445
2005-02-28,0.6999816356114511
2005-03-31,0.6834758390438819
2005-04-30,0.6119507969288683
2005-05-31,0.5278199537665267
2005-06-30,0.4569963017299449
2005-07-31,0.40258498728304426
2005-08-31,0.358335708288255
2005-09-30,0.365216536705541
2005-10-31,0.38510192142007205
2005-11-30,0.4419667491885375
2005-12-31,0.6102314533356361
2006-01-31,0.6492590644183192
2006-02-28,0.671843227379513
2006-03-31,0.67531900519705
2006-04-30,0.6669280252895476
2006-05-31,0.5972127581950528
2006-06-30,0.521815540550401
2006-07-31,0.44977953240100177
2006-08-31,0.38728141345590716
2006-09-30,0.3887727368162668
2006-10-31,0.43646243759431436
2006-11-30,0.5182156630509683
2006-12-31,0.5793382703161938
2007-01-31,0.5910559300382316
2007-02-28,0.6988700772654399
2007-03-31,0.6940035942795251
2007-04-30,0.6517318857979659
2007-05-31,0.5692322141026925
2007-06-30,0.5025982483427281
2007-07-31,0.4361424791985039
2007-08-31,0.38674858827023595
2007-09-30,0.3954861992801554
2007-10-31,0.4447522013014668
2007-11-30,0.5300588523726636
2007-12-31,0.5380079525821194
2008-01-31,0.548792435135455
2008-02-29,0.7033361994344901
2008-03-31,0.6743720573607228
2008-04-30,0.6397946736946257
2008-05-31,0.5683622751805347
2008-06-30,0.49969863757074373
2008-07-31,0.43590444828923464
2008-08-31,0.38350279133351006
2008-09-30,0.379498980350334
2008-10-31,0.4565511684239976
2008-11-30,0.5499650514270639
2008-12-31,0.6722432560289449
2009-01-31,0.6776542643546046
2009-02-28,0.6786144000505638
2009-03-31,0.6653367973903137
2009-04-30,0.6452860710608609
2009-05-31,0.5902678295651427
2009-06-30,0.5207220133683976
2009-07-31,0.44938315534335693
2009-08-31,0.39320861374612853
2009-09-30,0.39886137744934336
2009-10-31,0.45001191978584454
2009-11-30,0.5389520514048262
2009-12-31,0.6600102374850461
2010-01-31,0.6808764098655591
2010-02-28,0.5911407354327356
2010-03-31,0.692829089049912
2010-04-30,0.6602762918563683
2010-05-31,0.5949585523674239
2010-06-30,0.5226360620554956
2010-07-31,0.4561365988405084
2010-08-31,0.39501189360761524
2010-09-30,0.38081174802313644
2010-10-31,0.4180291089311476
2010-11-30,0.49939511639286216
2010-12-31,0.6574396721655089
2011-01-31,0.6158660880301039
2011-02-28,0.6866935792734044
2011-03-31,0.6916720208321223
2011-04-30,0.6554127480452183
2011-05-31,0.5871047900235596
2011-06-30,0.5079637463662553
2011-07-31,0.4339301170955582
2011-08-31,0.38134603148217316
2011-09-30,0.3922775610545943
2011-10-31,0.4466299858338089
2011-11-30,0.5206798785576634
2011-12-31,0.6383528735769314
2012-01-31,0.6622749211808766
2012-02-29,0.6914704092708408
2012-03-31,0.6661413066605174
2012-04-30,0.6490320038725611
2012-05-31,0.5673318968468273
2012-06-30,0.4899121823584046
2012-07-31,0.43088482147140245
2012-08-31,0.38519167664216036
2012-09-30,0.395395474182653
2012-10-31,0.45752310466029433
2012-11-30,0.5226830817360504
2012-12-31,0.6059893644118473
2013-01-31,0.663171509486792
2013-02-28,0.6860476082327418
2013-03-31,0.6926349836878285
2013-04-30,0.6352896927125485
2013-05-31,0.5629697474290316
2013-06-30,0.48977448559842396
2013-07-31,0.4291939671164521
2013-08-31,0.3771093203354873
2013-09-30,0.3830783019823739
2013-10-31,0.41567659908223864
2013-11-30,0.48935618177705587
2013-12-31,0.59763716969381
2014-01-31,0.6428261091977627
2014-02-28,0.6439520849182208
2014-03-31,0.6951917813671676
2014-04-30,0.6616237499636514
2014-05-31,0.5849936241044054
2014-06-30,0.505105186277805
2014-07-31,0.43993931391223207
2014-08-31,0.3817207676926737
2014-09-30,0.38296577178871904
2014-10-31,0.42286676378222476
2014-11-30,0.4818982331602071
2014-12-31,0.5720744262966229
2015-01-31,0.5992126124420796
2015-02-28,0.6789637468590657
2015-03-31,0.6897267147701653
2015-04-30,0.6619469756399556
2015-05-31,0.5962296740906912
2015-06-30,0.5172530037266324
2015-07-31,0.4434783888546381
2015-08-31,0.382608429047599
2015-09-30,0.38479524533439546
2015-10-31,0.4126610208191725
2015-11-30,0.47733483726216497
2015-12-31,0.6194933265410238
2016-01-31,0.5628732170902815
2016-02-29,0.6233867435376613
2016-03-31,0.7098463109623125
2016-04-30,0.671138469904607
2016-05-31,0.5819585855473559
2016-06-30,0.5014181343716683
2016-07-31,0.42849487847661816
2016-08-31,0.37459537508994845
2016-09-30,0.37195223169038294
2016-10-31,0.40634101177205095
2016-11-30,0.4582278566366728
2016-12-31,0.6099881523471299
2017-01-31,0.6260213596340147
2017-02-28,0.6314552158319383
2017-03-31,0.6944973523501037
2017-04-30,0.6774810001533363
2017-05-31,0.6217061152869461
2017-06-30,0.5470120145766086
2017-07-31,0.4711504589190151
2017-08-31,0.39795978917766406
2017-09-30,0.3987598786355476
2017-10-31,0.4462836628660145
2017-11-30,0.5222494526529777
2017-12-31,0.6409897441441793
2018-01-31,0.67570054032964
2018-02-28,0.6453609144606844
2018-03-31,0.70128087477355
2018-04-30,0.6796548341643829
2018-05-31,0.6220929086849405
2018-06-30,0.5395130271439449
2018-07-31,0.47212344184388294
2018-08-31,0.40097734858313216
2018-09-30,0.4075164514619152
2018-10-31,0.4527885805329038
2018-11-30,0.48562893329088475
2018-12-31,0.5966860553534001
2019-01-31,0.6434634905997386
