,NDVI
2000-02-29,0.5526951111732601
2000-03-31,0.5733523701904656
2000-04-30,0.552852850810625
2000-05-31,0.5330084420488761
2000-06-30,0.4846091500726612
2000-07-31,0.4472403139453615
2000-08-31,0.4295230934506586
2000-09-30,0.3963162449700889
2000-10-31,0.3893897708302894
2000-11-30,0.4528136164292745
2000-12-31,0.5335115924135527
2001-01-31,0.545227819945898
2001-02-28,0.6112094981952045
2001-03-31,0.6103208074778341
2001-04-30,0.6024905196225245
2001-05-31,0.53591986613251
2001-06-30,0.4675578133511998
2001-07-31,0.4541150888283213
2001-08-31,0.4400637107080943
2001-09-30,0.4080337484210733
2001-10-31,0.3971270372093413
2001-11-30,0.4292258187602953
2001-12-31,0.50223829330625
2002-01-31,0.5468533121205648
2002-02-28,0.6105298288104823
2002-03-31,0.6070616068691439
2002-04-30,0.5933490859011235
2002-05-31,0.5563373371200551
2002-06-30,0.5232216902079465
2002-07-31,0.4783366082117494
2002-08-31,0.4324774449980318
2002-09-30,0.4270792038765671
2002-10-31,0.4068231636724215
2002-11-30,0.4376033353364544
2002-12-31,0.4882950054724012
2003-01-31,0.5425449704262972
2003-02-28,0.6052184278902821
2003-03-31,0.6290557055392294
2003-04-30,0.6176883791307826
2003-05-31,0.5752748758405475
2003-06-30,0.5283627816110844
2003-07-31,0.4768847079228471
2003-08-31,0.4452106682196386
2003-09-30,0.4214146463301484
2003-10-31,0.4083512309751094
2003-11-30,0.4291460428668053
2003-12-31,0.5089393928103292
2004-01-31,0.521871814066734
2004-02-29,0.6009891783197883
2004-03-31,0.579451280599487
2004-04-30,0.5957387325519778
2004-05-31,0.5513148387339841
2004-06-30,0.5110398350917928
2004-07-31,0.4780493369499559
2004-08-31,0.4413849924089298
2004-09-30,0.4294743707700268
2004-10-31,0.4413099549437404
2004-11-30,0.4491071074545619
2004-12-31,0.5092112972393944
2005-01-31,0.584852123503137
2005-02-28,0.6058481544084342
2005-03-31,0.6324058553016795
2005-04-30,0.601706809336566
2005-05-31,0.5345526094508853
2005-06-30,0.5259612980384767
2005-07-31,0.4821185245504386
2005-08-31,0.4433453975001358
2005-09-30,0.4031830326062753
2005-10-31,0.3988379557768797
2005-11-30,0.4021725577422064
2005-12-31,0.4963736106374229
2006-01-31,0.5351575587367388
2006-02-28,0.6010609992030116
2006-03-31,0.609306492600837
2006-04-30,0.590522420212723
2006-05-31,0.5536422088906152
2006-06-30,0.5074511135773697
2006-07-31,0.4587930547155458
2006-08-31,0.4348874868862559
2006-09-30,0.4073740160602176
2006-10-31,0.3857478532137845
2006-11-30,0.4003041559520137
2006-12-31,0.5055644708105662
2007-01-31,0.5519638166988503
2007-02-28,0.5953005734715142
2007-03-31,0.6266882987521896
