,NDVI
2000-02-29,0.1537655211805196
2000-03-31,0.151883906120867
2000-04-30,0.15751120011719716
2000-05-31,0.16407799360425615
2000-06-30,0.18102610782161266
2000-07-31,0.21601216700506984
2000-08-31,0.2635354401524313
2000-09-30,0.24711949800844132
2000-10-31,0.2052729790885875
2000-11-30,0.18505590665571592
2000-12-31,0.17198679147468673
2001-01-31,0.15708972090598197
2001-02-28,0.1504639941240217
2001-03-31,0.1504611734295952
2001-04-30,0.15104333173911105
2001-05-31,0.15690652321287857
2001-06-30,0.1834070084910142
2001-07-31,0.23048280724271586
2001-08-31,0.27293468701299545
2001-09-30,0.2457873974080282
2001-10-31,0.210657296646537
2001-11-30,0.1853723978754322
2001-12-31,0.17074851878377123
2002-01-31,0.15653463502382226
2002-02-28,0.1518143029765848
2002-03-31,0.14792084207884842
2002-04-30,0.14931923763565114
2002-05-31,0.1521659203903475
2002-06-30,0.17064552820895526
2002-07-31,0.20829374820978797
2002-08-31,0.25307741532485273
2002-09-30,0.23371514876944388
2002-10-31,0.2165708399123751
2002-11-30,0.1827474741611531
2002-12-31,0.16546753244933748
2003-01-31,0.15298281600121316
2003-02-28,0.14757751483530795
2003-03-31,0.14308414469410374
2003-04-30,0.14527447152941458
2003-05-31,0.149100047105783
2003-06-30,0.17773249820985948
2003-07-31,0.23855046608456312
2003-08-31,0.2734596388161757
2003-09-30,0.2560880671487299
2003-10-31,0.22750174679797389
2003-11-30,0.20084442698910132
2003-12-31,0.17684240225714631
2004-01-31,0.16492828566538825
2004-02-29,0.1561604673010203
2004-03-31,0.14882716828350037
2004-04-30,0.1561456146189406
2004-05-31,0.1570699774003197
2004-06-30,0.1828252367749772
2004-07-31,0.22575592745593848
2004-08-31,0.2698311535240464
2004-09-30,0.2424566239839908
2004-10-31,0.20105060397340574
2004-11-30,0.17739528510862915
2004-12-31,0.16644273038116547
2005-01-31,0.1495678550897095
2005-02-28,0.146827308480049
2005-03-31,0.14908405619536907
2005-04-30,0.14883254102211835
2005-05-31,0.15484711128547599
2005-06-30,0.1881235292056165
2005-07-31,0.24346740407055179
2005-08-31,0.2706601034977637
2005-09-30,0.24784054858644844
2005-10-31,0.21406935810154643
2005-11-30,0.19067495140371554
2005-12-31,0.17290684414164978
2006-01-31,0.16119963721426578
2006-02-28,0.15500317333595395
2006-03-31,0.14949713529171876
2006-04-30,0.15253835533199675
2006-05-31,0.16128554860478597
2006-06-30,0.1843333552342365
2006-07-31,0.21728673119045808
2006-08-31,0.26436694935020844
2006-09-30,0.2582710029220522
2006-10-31,0.22323900562476306
2006-11-30,0.1917924606697144
